service_id,date,exception_type
"766_56715","20160318","1"
"766_56715","20160321","1"
"766_56715","20160322","1"
"766_56715","20160323","1"
"766_56715","20160330","1"
"766_56715","20160331","1"
"766_56715","20160401","1"
"766_56715","20160404","1"
"766_56715","20160405","1"
"766_56715","20160406","1"
"766_56715","20160407","1"
"766_56715","20160408","1"
"766_56715","20160411","1"
"766_56715","20160412","1"
"766_56715","20160413","1"
"766_56715","20160414","1"
"766_56715","20160415","1"
"766_56715","20160418","1"
"766_56715","20160419","1"
"766_56715","20160420","1"
"766_56715","20160421","1"
"766_56715","20160422","1"
"766_56715","20160426","1"
"766_56715","20160427","1"
"766_56715","20160428","1"
"766_56715","20160429","1"
"766_56715","20160502","1"
"766_56715","20160503","1"
"766_56715","20160504","1"
"766_56715","20160505","1"
"766_56715","20160506","1"
"766_56715","20160509","1"
"766_56715","20160510","1"
"766_56715","20160511","1"
"766_56715","20160512","1"
"766_56715","20160513","1"
"766_56806","20160324","1"
"766_56806","20160325","1"
"766_57484","20160314","1"
"766_57484","20160315","1"
"766_57484","20160316","1"
"766_57484","20160317","1"
"766_57484","20160318","1"
"766_57484","20160321","1"
"766_57484","20160322","1"
"766_57484","20160323","1"
"766_57484","20160329","1"
"766_57484","20160330","1"
"766_57484","20160331","1"
"766_57484","20160401","1"
"766_57484","20160404","1"
"766_57484","20160405","1"
"766_57484","20160406","1"
"766_57484","20160407","1"
"766_57484","20160408","1"
"766_57484","20160411","1"
"766_57484","20160412","1"
"766_57484","20160413","1"
"766_57484","20160414","1"
"766_57484","20160415","1"
"766_57484","20160418","1"
"766_57484","20160419","1"
"766_57484","20160420","1"
"766_57484","20160421","1"
"766_57484","20160422","1"
"766_57484","20160426","1"
"766_57484","20160427","1"
"766_57484","20160428","1"
"766_57484","20160429","1"
"766_57484","20160502","1"
"766_57484","20160503","1"
"766_57484","20160504","1"
"766_57484","20160505","1"
"766_57484","20160506","1"
"766_57484","20160509","1"
"766_57484","20160510","1"
"766_57484","20160511","1"
"766_57484","20160512","1"
"766_57484","20160513","1"
"766_57485","20160319","1"
"766_57485","20160324","1"
"766_57485","20160325","1"
"766_57485","20160326","1"
"766_57485","20160402","1"
"766_57485","20160409","1"
"766_57485","20160416","1"
"766_57485","20160423","1"
"766_57485","20160430","1"
"766_57485","20160507","1"
"766_57485","20160514","1"
"766_58385","20160320","1"
"766_58385","20160327","1"
"766_58385","20160328","1"
"766_58385","20160403","1"
"766_58385","20160410","1"
"766_58385","20160417","1"
"766_58385","20160424","1"
"766_58385","20160425","1"
"766_58385","20160508","1"
"766_58543","20160314","1"
"766_58543","20160315","1"
"766_58543","20160316","1"
"766_58543","20160317","1"
"766_58543","20160318","1"
"766_58543","20160321","1"
"766_58543","20160322","1"
"766_58543","20160323","1"
"766_58543","20160330","1"
"766_58543","20160331","1"
"766_58543","20160401","1"
"766_58543","20160404","1"
"766_58543","20160405","1"
"766_58543","20160406","1"
"766_58543","20160407","1"
"766_58543","20160408","1"
"766_58543","20160411","1"
"766_58543","20160412","1"
"766_58543","20160413","1"
"766_58543","20160414","1"
"766_58543","20160415","1"
"766_58543","20160418","1"
"766_58543","20160419","1"
"766_58543","20160420","1"
"766_58543","20160421","1"
"766_58543","20160422","1"
"766_58543","20160426","1"
"766_58543","20160427","1"
"766_58543","20160428","1"
"766_58543","20160429","1"
"766_58543","20160502","1"
"766_58543","20160503","1"
"766_58543","20160504","1"
"766_58543","20160505","1"
"766_58543","20160506","1"
"766_58543","20160509","1"
"766_58543","20160510","1"
"766_58543","20160511","1"
"766_58543","20160512","1"
"766_58543","20160513","1"
"766_58647","20160314","1"
"766_58647","20160315","1"
"766_58647","20160316","1"
"766_58647","20160317","1"
"766_58647","20160318","1"
"766_58647","20160321","1"
"766_58647","20160322","1"
"766_58647","20160323","1"
"766_58647","20160329","1"
"766_58647","20160330","1"
"766_58647","20160331","1"
"766_58647","20160401","1"
"766_58647","20160404","1"
"766_58647","20160405","1"
"766_58647","20160406","1"
"766_58647","20160407","1"
"766_58647","20160408","1"
"766_58647","20160411","1"
"766_58647","20160412","1"
"766_58647","20160413","1"
"766_58647","20160414","1"
"766_58647","20160415","1"
"766_58647","20160418","1"
"766_58647","20160419","1"
"766_58647","20160420","1"
"766_58647","20160421","1"
"766_58647","20160422","1"
"766_58647","20160426","1"
"766_58647","20160427","1"
"766_58647","20160428","1"
"766_58647","20160429","1"
"766_58647","20160502","1"
"766_58647","20160503","1"
"766_58647","20160504","1"
"766_58647","20160505","1"
"766_58647","20160506","1"
"766_58647","20160509","1"
"766_58647","20160510","1"
"766_58647","20160511","1"
"766_58647","20160512","1"
"766_58647","20160513","1"
"766_58648","20160502","1"
"766_58648","20160503","1"
"766_58648","20160504","1"
"766_58648","20160505","1"
"766_58648","20160506","1"
"766_58648","20160509","1"
"766_58648","20160510","1"
"766_58648","20160511","1"
"766_58648","20160512","1"
"766_58648","20160513","1"
"766_58652","20160319","1"
"766_58652","20160324","1"
"766_58652","20160325","1"
"766_58652","20160326","1"
"766_58652","20160402","1"
"766_58652","20160409","1"
"766_58652","20160416","1"
"766_58652","20160423","1"
"766_58652","20160430","1"
"766_58652","20160507","1"
"766_58652","20160514","1"
"766_58655","20160507","1"
"766_58655","20160514","1"
"766_58660","20160501","1"
"766_58660","20160508","1"
"766_59014","20160314","1"
"766_59014","20160315","1"
"766_59014","20160316","1"
"766_59014","20160317","1"
"766_59014","20160318","1"
"766_59014","20160321","1"
"766_59014","20160322","1"
"766_59014","20160323","1"
"766_59014","20160329","1"
"766_59014","20160330","1"
"766_59014","20160331","1"
"766_59014","20160401","1"
"766_59014","20160404","1"
"766_59014","20160405","1"
"766_59014","20160406","1"
"766_59014","20160407","1"
"766_59014","20160408","1"
"766_59014","20160411","1"
"766_59014","20160412","1"
"766_59014","20160413","1"
"766_59014","20160414","1"
"766_59014","20160415","1"
"766_59014","20160418","1"
"766_59014","20160419","1"
"766_59014","20160420","1"
"766_59014","20160421","1"
"766_59014","20160422","1"
"766_59014","20160426","1"
"766_59014","20160427","1"
"766_59014","20160428","1"
"766_59014","20160429","1"
"766_59014","20160502","1"
"766_59014","20160503","1"
"766_59014","20160504","1"
"766_59014","20160505","1"
"766_59014","20160506","1"
"766_59014","20160509","1"
"766_59014","20160510","1"
"766_59014","20160511","1"
"766_59014","20160512","1"
"766_59014","20160513","1"
"766_59016","20160320","1"
"766_59016","20160327","1"
"766_59016","20160328","1"
"766_59016","20160403","1"
"766_59016","20160410","1"
"766_59016","20160417","1"
"766_59016","20160424","1"
"766_59016","20160425","1"
"766_59016","20160508","1"
"766_59017","20160319","1"
"766_59017","20160324","1"
"766_59017","20160325","1"
"766_59017","20160326","1"
"766_59017","20160402","1"
"766_59017","20160409","1"
"766_59017","20160416","1"
"766_59017","20160423","1"
"766_59017","20160430","1"
"766_59017","20160507","1"
"766_59017","20160514","1"
"766_59280","20160319","1"
"766_59280","20160326","1"
"766_59280","20160402","1"
"766_59280","20160409","1"
"766_59280","20160416","1"
"766_59280","20160423","1"
"766_59280","20160430","1"
"766_59280","20160507","1"
"766_59280","20160514","1"
"766_59282","20160320","1"
"766_59282","20160327","1"
"766_59282","20160328","1"
"766_59282","20160403","1"
"766_59282","20160410","1"
"766_59282","20160417","1"
"766_59282","20160424","1"
"766_59282","20160425","1"
"766_59282","20160508","1"
"766_59823","20160314","1"
"766_59823","20160315","1"
"766_59823","20160316","1"
"766_59823","20160317","1"
"766_59823","20160318","1"
"766_59823","20160321","1"
"766_59823","20160322","1"
"766_59823","20160323","1"
"766_59823","20160329","1"
"766_59823","20160330","1"
"766_59823","20160331","1"
"766_59823","20160401","1"
"766_59823","20160404","1"
"766_59823","20160405","1"
"766_59823","20160406","1"
"766_59823","20160407","1"
"766_59823","20160408","1"
"766_59823","20160411","1"
"766_59823","20160412","1"
"766_59823","20160413","1"
"766_59823","20160414","1"
"766_59823","20160415","1"
"766_59823","20160418","1"
"766_59823","20160419","1"
"766_59823","20160420","1"
"766_59823","20160421","1"
"766_59823","20160422","1"
"766_59823","20160426","1"
"766_59823","20160427","1"
"766_59823","20160428","1"
"766_59823","20160429","1"
"766_59823","20160502","1"
"766_59823","20160503","1"
"766_59823","20160504","1"
"766_59823","20160505","1"
"766_59823","20160506","1"
"766_59823","20160509","1"
"766_59823","20160510","1"
"766_59823","20160511","1"
"766_59823","20160512","1"
"766_59823","20160513","1"
"766_59827","20160329","1"
"766_59828","20160314","1"
"766_59828","20160315","1"
"766_59828","20160316","1"
"766_59828","20160317","1"
"766_59828","20160318","1"
"766_59828","20160321","1"
"766_59828","20160322","1"
"766_59828","20160323","1"
"766_59828","20160330","1"
"766_59828","20160331","1"
"766_59828","20160401","1"
"766_59828","20160404","1"
"766_59828","20160405","1"
"766_59828","20160406","1"
"766_59828","20160407","1"
"766_59828","20160408","1"
"766_59828","20160411","1"
"766_59828","20160412","1"
"766_59828","20160413","1"
"766_59828","20160414","1"
"766_59828","20160415","1"
"766_59828","20160418","1"
"766_59828","20160419","1"
"766_59828","20160420","1"
"766_59828","20160421","1"
"766_59828","20160422","1"
"766_59828","20160426","1"
"766_59828","20160427","1"
"766_59828","20160428","1"
"766_59828","20160429","1"
"766_59828","20160502","1"
"766_59828","20160503","1"
"766_59828","20160504","1"
"766_59828","20160505","1"
"766_59828","20160506","1"
"766_59828","20160509","1"
"766_59828","20160510","1"
"766_59828","20160511","1"
"766_59828","20160512","1"
"766_59828","20160513","1"
"766_59829","20160319","1"
"766_59829","20160324","1"
"766_59829","20160325","1"
"766_59829","20160326","1"
"766_59829","20160402","1"
"766_59829","20160409","1"
"766_59829","20160416","1"
"766_59829","20160423","1"
"766_59829","20160430","1"
"766_59829","20160507","1"
"766_59829","20160514","1"
"766_59853","20160320","1"
"766_59853","20160327","1"
"766_59853","20160328","1"
"766_59853","20160403","1"
"766_59853","20160410","1"
"766_59853","20160417","1"
"766_59853","20160424","1"
"766_59853","20160425","1"
"766_59853","20160508","1"
"766_59854","20160319","1"
"766_59854","20160324","1"
"766_59854","20160325","1"
"766_59854","20160326","1"
"766_59854","20160402","1"
"766_59854","20160409","1"
"766_59854","20160416","1"
"766_59854","20160423","1"
"766_59854","20160430","1"
"766_59854","20160507","1"
"766_59854","20160514","1"
"766_59855","20160319","1"
"766_59855","20160402","1"
"766_59855","20160409","1"
"766_59855","20160416","1"
"766_59855","20160423","1"
"766_59855","20160430","1"
"766_59855","20160507","1"
"766_59855","20160514","1"
"766_59881","20160314","1"
"766_59881","20160315","1"
"766_59881","20160316","1"
"766_59881","20160317","1"
"766_59881","20160318","1"
"766_59881","20160321","1"
"766_59881","20160322","1"
"766_59881","20160323","1"
"766_59881","20160330","1"
"766_59881","20160331","1"
"766_59881","20160401","1"
"766_59881","20160404","1"
"766_59881","20160405","1"
"766_59881","20160406","1"
"766_59881","20160407","1"
"766_59881","20160408","1"
"766_59881","20160411","1"
"766_59881","20160412","1"
"766_59881","20160413","1"
"766_59881","20160414","1"
"766_59881","20160415","1"
"766_59881","20160418","1"
"766_59881","20160419","1"
"766_59881","20160420","1"
"766_59881","20160421","1"
"766_59881","20160422","1"
"766_59881","20160426","1"
"766_59881","20160427","1"
"766_59881","20160428","1"
"766_59881","20160429","1"
"766_59881","20160502","1"
"766_59881","20160503","1"
"766_59881","20160504","1"
"766_59881","20160505","1"
"766_59881","20160506","1"
"766_59881","20160509","1"
"766_59881","20160510","1"
"766_59881","20160511","1"
"766_59881","20160512","1"
"766_59881","20160513","1"
"766_60144","20160319","1"
"766_60144","20160326","1"
"766_60144","20160402","1"
"766_60144","20160409","1"
"766_60144","20160416","1"
"766_60144","20160423","1"
"766_60144","20160430","1"
"766_60144","20160507","1"
"766_60144","20160514","1"
"766_60351","20160314","1"
"766_60351","20160315","1"
"766_60351","20160316","1"
"766_60351","20160317","1"
"766_60351","20160318","1"
"766_60351","20160321","1"
"766_60351","20160322","1"
"766_60351","20160323","1"
"766_60351","20160330","1"
"766_60351","20160331","1"
"766_60351","20160401","1"
"766_60351","20160404","1"
"766_60351","20160405","1"
"766_60351","20160406","1"
"766_60351","20160407","1"
"766_60351","20160408","1"
"766_60351","20160411","1"
"766_60351","20160412","1"
"766_60351","20160413","1"
"766_60351","20160414","1"
"766_60351","20160415","1"
"766_60351","20160418","1"
"766_60351","20160419","1"
"766_60351","20160420","1"
"766_60351","20160421","1"
"766_60351","20160422","1"
"766_60351","20160426","1"
"766_60351","20160427","1"
"766_60351","20160428","1"
"766_60351","20160429","1"
"766_60351","20160502","1"
"766_60351","20160503","1"
"766_60351","20160504","1"
"766_60351","20160505","1"
"766_60351","20160506","1"
"766_60351","20160509","1"
"766_60351","20160510","1"
"766_60351","20160511","1"
"766_60351","20160512","1"
"766_60351","20160513","1"
"766_60360","20160314","1"
"766_60360","20160315","1"
"766_60360","20160316","1"
"766_60360","20160317","1"
"766_60360","20160318","1"
"766_60360","20160321","1"
"766_60360","20160322","1"
"766_60360","20160323","1"
"766_60360","20160329","1"
"766_60360","20160330","1"
"766_60360","20160331","1"
"766_60360","20160401","1"
"766_60360","20160404","1"
"766_60360","20160405","1"
"766_60360","20160406","1"
"766_60360","20160407","1"
"766_60360","20160408","1"
"766_60360","20160411","1"
"766_60360","20160412","1"
"766_60360","20160413","1"
"766_60360","20160414","1"
"766_60360","20160415","1"
"766_60360","20160418","1"
"766_60360","20160419","1"
"766_60360","20160420","1"
"766_60360","20160421","1"
"766_60360","20160422","1"
"766_60360","20160426","1"
"766_60360","20160427","1"
"766_60360","20160428","1"
"766_60360","20160429","1"
"766_60360","20160502","1"
"766_60360","20160503","1"
"766_60360","20160504","1"
"766_60360","20160505","1"
"766_60360","20160506","1"
"766_60360","20160509","1"
"766_60360","20160510","1"
"766_60360","20160511","1"
"766_60360","20160512","1"
"766_60360","20160513","1"
"766_60361","20160319","1"
"766_60361","20160326","1"
"766_60361","20160402","1"
"766_60361","20160409","1"
